2023-11-19 17:24:57,508 p=28460 u=anton n=ansible | PLAY [all] *********************************************************************
            "module": "vmxnet3",
            "mtu": 1500,
            "pciid": "0000:03:00.0",
            "promisc": false,
            "speed": 10000,
            "type": "ether"
        },
        "ansible_env": {
            "DBUS_SESSION_BUS_ADDRESS": "unix:path=/run/user/1000/bus",
            "HOME": "/home/worker",
            "LANG": "C.utf8",
            "LC_ADDRESS": "ru_RU.UTF-8",
            "LC_ALL": "C.utf8",
            "LC_IDENTIFICATION": "ru_RU.UTF-8",
            "LC_MEASUREMENT": "ru_RU.UTF-8",
            "LC_MESSAGES": "C.utf8",
            "LC_MONETARY": "ru_RU.UTF-8",
            "LC_NAME": "ru_RU.UTF-8",
            "LC_NUMERIC": "ru_RU.UTF-8",
            "LC_PAPER": "ru_RU.UTF-8",
            "LC_TELEPHONE": "ru_RU.UTF-8",
            "LC_TIME": "ru_RU.UTF-8",
            "LOGNAME": "worker",
            "MOTD_SHOWN": "pam",
            "PATH": "/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin",
            "PWD": "/home/worker",
            "SHELL": "/bin/bash",
            "SHLVL": "0",
            "SSH_CLIENT": "192.168.2.19 41604 22",
            "SSH_CONNECTION": "192.168.2.19 41604 192.168.2.24 22",
            "SSH_TTY": "/dev/pts/1",
            "TERM": "xterm-256color",
            "USER": "worker",
            "XDG_RUNTIME_DIR": "/run/user/1000",
            "XDG_SESSION_CLASS": "user",
            "XDG_SESSION_ID": "33",
            "XDG_SESSION_TYPE": "tty",
            "_": "/bin/sh"
        },
        "ansible_facts": {
            "all_ipv4_addresses": [
                "192.168.2.24"
            ],
            "all_ipv6_addresses": [
                "fe80::20c:29ff:fe02:4b5f"
            ],
            "ansible_local": {},
            "apparmor": {
                "status": "enabled"
            },
            "architecture": "x86_64",
            "bios_date": "11/12/2020",
            "bios_vendor": "Phoenix Technologies LTD",
            "bios_version": "6.00",
            "board_asset_tag": "NA",
            "board_name": "440BX Desktop Reference Platform",
            "board_serial": "NA",
            "board_vendor": "Intel Corporation",
            "board_version": "None",
            "chassis_asset_tag": "No Asset Tag",
            "chassis_serial": "NA",
            "chassis_vendor": "No Enclosure",
            "chassis_version": "N/A",
            "cmdline": {
                "BOOT_IMAGE": "/vmlinuz-5.15.0-88-generic",
                "ro": true,
                "root": "UUID=095e1032-25b4-4cbe-a247-bff63662b215"
            },
            "date_time": {
                "date": "2023-11-19",
                "day": "19",
                "epoch": "1700410983",
                "epoch_int": "1700410983",
                "hour": "16",
                "iso8601": "2023-11-19T16:23:03Z",
                "iso8601_basic": "20231119T162303095348",
                "iso8601_basic_short": "20231119T162303",
                "iso8601_micro": "2023-11-19T16:23:03.095348Z",
                "minute": "23",
                "month": "11",
                "second": "03",
                "time": "16:23:03",
                "tz": "UTC",
                "tz_dst": "UTC",
                "tz_offset": "+0000",
                "weekday": "Sunday",
                "weekday_number": "0",
                "weeknumber": "46",
                "year": "2023"
            },
            "default_ipv4": {
                "address": "192.168.2.24",
                "alias": "ens160",
                "broadcast": "",
                "gateway": "192.168.2.1",
                "interface": "ens160",
                "macaddress": "00:0c:29:02:4b:5f",
                "mtu": 1500,
                "netmask": "255.255.255.0",
                "network": "192.168.2.0",
                "type": "ether"
            },
            "default_ipv6": {},
            "device_links": {
                "ids": {
                    "sr0": [
                        "ata-VMware_Virtual_SATA_CDRW_Drive_00000000000000000001"
                    ]
                },
                "labels": {},
                "masters": {},
                "uuids": {
                    "sda2": [
                        "a622baa4-413d-4e16-9eab-15b1f758dfb4"
                    ],
                    "sda3": [
                        "095e1032-25b4-4cbe-a247-bff63662b215"
                    ]
                }
            },
            "devices": {
                "loop0": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "0",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "4096",
                    "vendor": null,
                    "virtual": 1
                },
                "loop1": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop2": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop3": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop4": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop5": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop6": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop7": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "sda": {
                    "holders": [],
                    "host": "SCSI storage controller: Broadcom / LSI 53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI (rev 01)",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": "Virtual disk",
                    "partitions": {
                        "sda1": {
                            "holders": [],
                            "links": {
                                "ids": [],
                                "labels": [],
                                "masters": [],
                                "uuids": []
                            },
                            "sectors": "2048",
                            "sectorsize": 512,
                            "size": "1.00 MB",
                            "start": "2048",
                            "uuid": null
                        },
                        "sda2": {
                            "holders": [],
                            "links": {
                                "ids": [],
                                "labels": [],
                                "masters": [],
                                "uuids": [
                                    "a622baa4-413d-4e16-9eab-15b1f758dfb4"
                                ]
                            },
                            "sectors": "3145728",
                            "sectorsize": 512,
                            "size": "1.50 GB",
                            "start": "4096",
                            "uuid": "a622baa4-413d-4e16-9eab-15b1f758dfb4"
                        },
                        "sda3": {
                            "holders": [],
                            "links": {
                                "ids": [],
                                "labels": [],
                                "masters": [],
                                "uuids": [
                                    "095e1032-25b4-4cbe-a247-bff63662b215"
                                ]
                            },
                            "sectors": "37748736",
                            "sectorsize": 512,
                            "size": "18.00 GB",
                            "start": "3149824",
                            "uuid": "095e1032-25b4-4cbe-a247-bff63662b215"
                        }
                    },
                    "removable": "0",
                    "rotational": "0",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "mq-deadline",
                    "sectors": "41943040",
                    "sectorsize": "512",
                    "size": "20.00 GB",
                    "support_discard": "0",
                    "vendor": "VMware",
                    "virtual": 1
                },
                "sr0": {
                    "holders": [],
                    "host": "SATA controller: VMware SATA AHCI controller",
                    "links": {
                        "ids": [
                            "ata-VMware_Virtual_SATA_CDRW_Drive_00000000000000000001"
                        ],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": "VMware SATA CD00",
                    "partitions": {},
                    "removable": "1",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "mq-deadline",
                    "sectors": "2097151",
                    "sectorsize": "512",
                    "size": "1024.00 MB",
                    "support_discard": "0",
                    "vendor": "NECVMWar",
                    "virtual": 1
                }
            },
            "discovered_interpreter_python": "/usr/bin/python3",
            "distribution": "Ubuntu",
            "distribution_file_parsed": true,
            "distribution_file_path": "/etc/os-release",
            "distribution_file_variety": "Debian",
            "distribution_major_version": "22",
            "distribution_release": "jammy",
            "distribution_version": "22.04",
            "dns": {
                "nameservers": [
                    "127.0.0.53"
                ],
                "options": {
                    "edns0": true,
                    "trust-ad": true
                },
                "search": [
                    "."
                ]
            },
            "domain": "",
            "effective_group_id": 1000,
            "effective_user_id": 1000,
            "ens160": {
                "active": true,
                "device": "ens160",
                "ipv4": {
                    "address": "192.168.2.24",
                    "broadcast": "",
                    "netmask": "255.255.255.0",
                    "network": "192.168.2.0"
                },
                "ipv6": [
                    {
                        "address": "fe80::20c:29ff:fe02:4b5f",
                        "prefix": "64",
                        "scope": "link"
                    }
                ],
                "macaddress": "00:0c:29:02:4b:5f",
                "module": "vmxnet3",
                "mtu": 1500,
                "pciid": "0000:03:00.0",
                "promisc": false,
                "speed": 10000,
                "type": "ether"
            },
            "env": {
                "DBUS_SESSION_BUS_ADDRESS": "unix:path=/run/user/1000/bus",
                "HOME": "/home/worker",
                "LANG": "C.utf8",
                "LC_ADDRESS": "ru_RU.UTF-8",
                "LC_ALL": "C.utf8",
                "LC_IDENTIFICATION": "ru_RU.UTF-8",
                "LC_MEASUREMENT": "ru_RU.UTF-8",
                "LC_MESSAGES": "C.utf8",
                "LC_MONETARY": "ru_RU.UTF-8",
                "LC_NAME": "ru_RU.UTF-8",
                "LC_NUMERIC": "ru_RU.UTF-8",
                "LC_PAPER": "ru_RU.UTF-8",
                "LC_TELEPHONE": "ru_RU.UTF-8",
                "LC_TIME": "ru_RU.UTF-8",
                "LOGNAME": "worker",
                "MOTD_SHOWN": "pam",
                "PATH": "/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin",
                "PWD": "/home/worker",
                "SHELL": "/bin/bash",
                "SHLVL": "0",
                "SSH_CLIENT": "192.168.2.19 41604 22",
                "SSH_CONNECTION": "192.168.2.19 41604 192.168.2.24 22",
                "SSH_TTY": "/dev/pts/1",
                "TERM": "xterm-256color",
                "USER": "worker",
                "XDG_RUNTIME_DIR": "/run/user/1000",
                "XDG_SESSION_CLASS": "user",
                "XDG_SESSION_ID": "33",
                "XDG_SESSION_TYPE": "tty",
                "_": "/bin/sh"
            },
            "fibre_channel_wwn": [],
            "fips": false,
            "form_factor": "Other",
            "fqdn": "k8worker2",
            "gather_subset": [
                "all"
            ],
            "hostname": "k8worker2",
            "hostnqn": "",
            "interfaces": [
                "lo",
                "ens160"
            ],
            "is_chroot": false,
            "iscsi_iqn": "",
            "kernel": "5.15.0-88-generic",
            "kernel_version": "#98-Ubuntu SMP Mon Oct 2 15:18:56 UTC 2023",
            "lo": {
                "active": true,
                "device": "lo",
                "ipv4": {
                    "address": "127.0.0.1",
                    "broadcast": "",
                    "netmask": "255.0.0.0",
                    "network": "127.0.0.0"
                },
                "ipv6": [
                    {
                        "address": "::1",
                        "prefix": "128",
                        "scope": "host"
                    }
                ],
                "mtu": 65536,
                "promisc": false,
                "type": "loopback"
            },
            "lsb": {
                "codename": "jammy",
                "description": "Ubuntu 22.04.3 LTS",
                "id": "Ubuntu",
                "major_release": "22",
                "release": "22.04"
            },
            "machine": "x86_64",
            "machine_id": "ea25c1523bbf4cffb03d623e210a671b",
            "memfree_mb": 1073,
            "memory_mb": {
                "nocache": {
                    "free": 1595,
                    "used": 333
                },
                "real": {
                    "free": 1073,
                    "total": 1928,
                    "used": 855
                },
                "swap": {
                    "cached": 0,
                    "free": 2047,
                    "total": 2047,
                    "used": 0
                }
            },
            "memtotal_mb": 1928,
            "module_setup": true,
            "mounts": [
                {
                    "block_available": 3187500,
                    "block_size": 4096,
                    "block_total": 4600500,
                    "block_used": 1413000,
                    "device": "/dev/sda3",
                    "fstype": "ext4",
                    "inode_available": 1112301,
                    "inode_total": 1179648,
                    "inode_used": 67347,
                    "mount": "/",
                    "options": "rw,relatime",
                    "size_available": 13056000000,
                    "size_total": 18843648000,
                    "uuid": "095e1032-25b4-4cbe-a247-bff63662b215"
                },
                {
                    "block_available": 320953,
                    "block_size": 4096,
                    "block_total": 377698,
                    "block_used": 56745,
                    "device": "/dev/sda2",
                    "fstype": "ext4",
                    "inode_available": 97988,
                    "inode_total": 98304,
                    "inode_used": 316,
                    "mount": "/boot",
                    "options": "rw,relatime",
                    "size_available": 1314623488,
                    "size_total": 1547051008,
                    "uuid": "a622baa4-413d-4e16-9eab-15b1f758dfb4"
                }
            ],
            "nodename": "k8worker2",
            "os_family": "Debian",
            "pkg_mgr": "apt",
            "proc_cmdline": {
                "BOOT_IMAGE": "/vmlinuz-5.15.0-88-generic",
                "ro": true,
                "root": "UUID=095e1032-25b4-4cbe-a247-bff63662b215"
            },
            "processor": [
                "0",
                "GenuineIntel",
                "Intel(R) Xeon(R) CPU E3-1220 v3 @ 3.10GHz"
            ],
            "processor_cores": 1,
            "processor_count": 1,
            "processor_nproc": 1,
            "processor_threads_per_core": 1,
            "processor_vcpus": 1,
            "product_name": "VMware Virtual Platform",
            "product_serial": "NA",
            "product_uuid": "NA",
            "product_version": "None",
            "python": {
                "executable": "/usr/bin/python3",
                "has_sslcontext": true,
                "type": "cpython",
                "version": {
                    "major": 3,
                    "micro": 12,
                    "minor": 10,
                    "releaselevel": "final",
                    "serial": 0
                },
                "version_info": [
                    3,
                    10,
                    12,
                    "final",
                    0
                ]
            },
            "python_version": "3.10.12",
            "real_group_id": 1000,
            "real_user_id": 1000,
            "selinux": {
                "status": "disabled"
            },
            "selinux_python_present": true,
            "service_mgr": "systemd",
            "ssh_host_key_dsa_public": "AAAAB3NzaC1kc3MAAACBALqD1ROiJF3WYXR2FjHpOhHoSIRyoE3Bvx1gDAZChl7xIMsTwmbXUua3dYL7tW3kaA+mKhCSc6NNuEFL5lSQYWEYA4AzBcMaysVELTK5CX2lZgwD94Hu8Z260DkxodY1cj6YssBHqAeoWomJu3vtsJv1YzHWcA1AdiF6uIlHihRPAAAAFQCguhepVsufYbxEWPWz3TwYCAvsOQAAAIEAoE9MfpjZhXltj5RfdPL9MvZlTr3PuObyu+gAuN3R0P45tfDqA/LbF6+MLyg8as2QW9kbYa02HK1RU/Vri1Z9qlSTZdD7TOPEKpogZZECOP0dsb5QscytZt34CrKk8wzGD5w2pfKooaWq/5dtT8VJ7Wbf+2MsYNQ6YACGp2/qOA0AAACAIzCuQkGtmzwD9HkoEeKjoXaYb2bzemvf1ESMCBlby7CnCS+UM8gly3KiD2Dtj3cFSwBnVthrT5YHL88CbhUeQD7jfqijojLD1ukv8OqPsAETpdGwKmFg/ORWH9cZjZWy7UQgDUdE88TW9P8zfn6L6AnGskGO35EPgpy1vIg1n5o=",
            "ssh_host_key_dsa_public_keytype": "ssh-dss",
            "ssh_host_key_ecdsa_public": "AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBNZISkLlzm7iyVDLTyK63uYQbW9EQZrxD6dFgBGR6HgIKRvNKB9ijctZTPsR/qjtl2nZomWdGWNEx4Qyz8wIjZM=",
            "ssh_host_key_ecdsa_public_keytype": "ecdsa-sha2-nistp256",
            "ssh_host_key_ed25519_public": "AAAAC3NzaC1lZDI1NTE5AAAAIKgXA/oza81sMIKwtR3kV0jlSuQXfNyCuqUJvFqYwgWK",
            "ssh_host_key_ed25519_public_keytype": "ssh-ed25519",
            "ssh_host_key_rsa_public": "AAAAB3NzaC1yc2EAAAADAQABAAABgQCQRmwgGFaDinmf1+4XeKpT2cnZyJFebtkKXEtoFpEIRfNTl++VtxS+Qw7K7PuOSu5LNPI1RewuT6v7uO1OI/Hnp+aiPtVfqadcr2XoCNacEKgxEDGtbUKc1qHvs01inEGHJvG2kPfhnrnBLqcuxHZSAfKRyNWP7m7NC1caDiJWiAmzw3NcYzVAMw2pna+bpMu+c6SsgwOf0N+/2SGN+whOqcU/tNL3Iz3ikIyUHvKc0ZwPeK6nPYsuV6enD4H/VLQyLJcGqI6+uMyfCTvxIGWWp6KzbZ8/bOOXWM08Ce3WU8K3A2YoLkaBNFKNu8URTzgGtcavxJ5cG6FAWx0kE3NqVPr4eB4n86CUdP1AO6hlwJNLBINw+M1kFtVeRvnADwv1AhGwlZFlLsyPRfEeQcLucmMQxT1GuPNuq++HTBBWJTg0lE8BQB4E/F9LC5pX6JUREkwvXmOX2p6xRYtwrcHFwfHjMVYNlLTjnjbmtWtOOVUtun3UqzUCjNih0aIhYPs=",
            "ssh_host_key_rsa_public_keytype": "ssh-rsa",
            "swapfree_mb": 2047,
            "swaptotal_mb": 2047,
            "system": "Linux",
            "system_capabilities": [
                ""
            ],
            "system_capabilities_enforced": "True",
            "system_vendor": "VMware, Inc.",
            "uptime_seconds": 19813,
            "user_dir": "/home/worker",
            "user_gecos": "worker",
            "user_gid": 1000,
            "user_id": "worker",
            "user_shell": "/bin/bash",
            "user_uid": 1000,
            "userspace_architecture": "x86_64",
            "userspace_bits": "64",
            "virtualization_role": "guest",
            "virtualization_tech_guest": [
                "VMware"
            ],
            "virtualization_tech_host": [],
            "virtualization_type": "VMware"
        },
        "ansible_fibre_channel_wwn": [],
        "ansible_fips": false,
        "ansible_forks": 5,
        "ansible_form_factor": "Other",
        "ansible_fqdn": "k8worker2",
        "ansible_host": "k8worker2",
        "ansible_hostname": "k8worker2",
        "ansible_hostnqn": "",
        "ansible_interfaces": [
            "lo",
            "ens160"
        ],
        "ansible_inventory_sources": [
            "/home/anton/ansible/envs"
        ],
        "ansible_is_chroot": false,
        "ansible_iscsi_iqn": "",
        "ansible_kernel": "5.15.0-88-generic",
        "ansible_kernel_version": "#98-Ubuntu SMP Mon Oct 2 15:18:56 UTC 2023",
        "ansible_lo": {
            "active": true,
            "device": "lo",
            "ipv4": {
                "address": "127.0.0.1",
                "broadcast": "",
                "netmask": "255.0.0.0",
                "network": "127.0.0.0"
            },
            "ipv6": [
                {
                    "address": "::1",
                    "prefix": "128",
                    "scope": "host"
                }
            ],
            "mtu": 65536,
            "promisc": false,
            "type": "loopback"
        },
        "ansible_local": {},
        "ansible_lsb": {
            "codename": "jammy",
            "description": "Ubuntu 22.04.3 LTS",
            "id": "Ubuntu",
            "major_release": "22",
            "release": "22.04"
        },
        "ansible_machine": "x86_64",
        "ansible_machine_id": "ea25c1523bbf4cffb03d623e210a671b",
        "ansible_memfree_mb": 1073,
        "ansible_memory_mb": {
            "nocache": {
                "free": 1595,
                "used": 333
            },
            "real": {
                "free": 1073,
                "total": 1928,
                "used": 855
            },
            "swap": {
                "cached": 0,
                "free": 2047,
                "total": 2047,
                "used": 0
            }
        },
        "ansible_memtotal_mb": 1928,
        "ansible_mounts": [
            {
                "block_available": 3187500,
                "block_size": 4096,
                "block_total": 4600500,
                "block_used": 1413000,
                "device": "/dev/sda3",
                "fstype": "ext4",
                "inode_available": 1112301,
                "inode_total": 1179648,
                "inode_used": 67347,
                "mount": "/",
                "options": "rw,relatime",
                "size_available": 13056000000,
                "size_total": 18843648000,
                "uuid": "095e1032-25b4-4cbe-a247-bff63662b215"
            },
            {
                "block_available": 320953,
                "block_size": 4096,
                "block_total": 377698,
                "block_used": 56745,
                "device": "/dev/sda2",
                "fstype": "ext4",
                "inode_available": 97988,
                "inode_total": 98304,
                "inode_used": 316,
                "mount": "/boot",
                "options": "rw,relatime",
                "size_available": 1314623488,
                "size_total": 1547051008,
                "uuid": "a622baa4-413d-4e16-9eab-15b1f758dfb4"
            }
        ],
        "ansible_nodename": "k8worker2",
        "ansible_os_family": "Debian",
        "ansible_pkg_mgr": "apt",
        "ansible_playbook_python": "/usr/bin/python3",
        "ansible_proc_cmdline": {
            "BOOT_IMAGE": "/vmlinuz-5.15.0-88-generic",
            "ro": true,
            "root": "UUID=095e1032-25b4-4cbe-a247-bff63662b215"
        },
        "ansible_processor": [
            "0",
            "GenuineIntel",
            "Intel(R) Xeon(R) CPU E3-1220 v3 @ 3.10GHz"
        ],
        "ansible_processor_cores": 1,
        "ansible_processor_count": 1,
        "ansible_processor_nproc": 1,
        "ansible_processor_threads_per_core": 1,
        "ansible_processor_vcpus": 1,
        "ansible_product_name": "VMware Virtual Platform",
        "ansible_product_serial": "NA",
        "ansible_product_uuid": "NA",
        "ansible_product_version": "None",
        "ansible_python": {
            "executable": "/usr/bin/python3",
            "has_sslcontext": true,
            "type": "cpython",
            "version": {
                "major": 3,
                "micro": 12,
                "minor": 10,
                "releaselevel": "final",
                "serial": 0
            },
            "version_info": [
                3,
                10,
                12,
                "final",
                0
            ]
        },
        "ansible_python_version": "3.10.12",
        "ansible_real_group_id": 1000,
        "ansible_real_user_id": 1000,
        "ansible_run_tags": [
            "all"
        ],
        "ansible_selinux": {
            "status": "disabled"
        },
        "ansible_selinux_python_present": true,
        "ansible_service_mgr": "systemd",
        "ansible_skip_tags": [],
        "ansible_ssh_host_key_dsa_public": "AAAAB3NzaC1kc3MAAACBALqD1ROiJF3WYXR2FjHpOhHoSIRyoE3Bvx1gDAZChl7xIMsTwmbXUua3dYL7tW3kaA+mKhCSc6NNuEFL5lSQYWEYA4AzBcMaysVELTK5CX2lZgwD94Hu8Z260DkxodY1cj6YssBHqAeoWomJu3vtsJv1YzHWcA1AdiF6uIlHihRPAAAAFQCguhepVsufYbxEWPWz3TwYCAvsOQAAAIEAoE9MfpjZhXltj5RfdPL9MvZlTr3PuObyu+gAuN3R0P45tfDqA/LbF6+MLyg8as2QW9kbYa02HK1RU/Vri1Z9qlSTZdD7TOPEKpogZZECOP0dsb5QscytZt34CrKk8wzGD5w2pfKooaWq/5dtT8VJ7Wbf+2MsYNQ6YACGp2/qOA0AAACAIzCuQkGtmzwD9HkoEeKjoXaYb2bzemvf1ESMCBlby7CnCS+UM8gly3KiD2Dtj3cFSwBnVthrT5YHL88CbhUeQD7jfqijojLD1ukv8OqPsAETpdGwKmFg/ORWH9cZjZWy7UQgDUdE88TW9P8zfn6L6AnGskGO35EPgpy1vIg1n5o=",
        "ansible_ssh_host_key_dsa_public_keytype": "ssh-dss",
        "ansible_ssh_host_key_ecdsa_public": "AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBNZISkLlzm7iyVDLTyK63uYQbW9EQZrxD6dFgBGR6HgIKRvNKB9ijctZTPsR/qjtl2nZomWdGWNEx4Qyz8wIjZM=",
        "ansible_ssh_host_key_ecdsa_public_keytype": "ecdsa-sha2-nistp256",
        "ansible_ssh_host_key_ed25519_public": "AAAAC3NzaC1lZDI1NTE5AAAAIKgXA/oza81sMIKwtR3kV0jlSuQXfNyCuqUJvFqYwgWK",
        "ansible_ssh_host_key_ed25519_public_keytype": "ssh-ed25519",
        "ansible_ssh_host_key_rsa_public": "AAAAB3NzaC1yc2EAAAADAQABAAABgQCQRmwgGFaDinmf1+4XeKpT2cnZyJFebtkKXEtoFpEIRfNTl++VtxS+Qw7K7PuOSu5LNPI1RewuT6v7uO1OI/Hnp+aiPtVfqadcr2XoCNacEKgxEDGtbUKc1qHvs01inEGHJvG2kPfhnrnBLqcuxHZSAfKRyNWP7m7NC1caDiJWiAmzw3NcYzVAMw2pna+bpMu+c6SsgwOf0N+/2SGN+whOqcU/tNL3Iz3ikIyUHvKc0ZwPeK6nPYsuV6enD4H/VLQyLJcGqI6+uMyfCTvxIGWWp6KzbZ8/bOOXWM08Ce3WU8K3A2YoLkaBNFKNu8URTzgGtcavxJ5cG6FAWx0kE3NqVPr4eB4n86CUdP1AO6hlwJNLBINw+M1kFtVeRvnADwv1AhGwlZFlLsyPRfEeQcLucmMQxT1GuPNuq++HTBBWJTg0lE8BQB4E/F9LC5pX6JUREkwvXmOX2p6xRYtwrcHFwfHjMVYNlLTjnjbmtWtOOVUtun3UqzUCjNih0aIhYPs=",
        "ansible_ssh_host_key_rsa_public_keytype": "ssh-rsa",
        "ansible_swapfree_mb": 2047,
        "ansible_swaptotal_mb": 2047,
        "ansible_system": "Linux",
        "ansible_system_capabilities": [
            ""
        ],
        "ansible_system_capabilities_enforced": "True",
        "ansible_system_vendor": "VMware, Inc.",
        "ansible_uptime_seconds": 19813,
        "ansible_user": "worker",
        "ansible_user_dir": "/home/worker",
        "ansible_user_gecos": "worker",
        "ansible_user_gid": 1000,
        "ansible_user_id": "worker",
        "ansible_user_shell": "/bin/bash",
        "ansible_user_uid": 1000,
        "ansible_userspace_architecture": "x86_64",
        "ansible_userspace_bits": "64",
        "ansible_verbosity": 1,
        "ansible_version": {
            "full": "2.12.10",
            "major": 2,
            "minor": 12,
            "revision": 10,
            "string": "2.12.10"
        },
        "ansible_virtualization_role": "guest",
        "ansible_virtualization_tech_guest": [
            "VMware"
        ],
        "ansible_virtualization_tech_host": [],
        "ansible_virtualization_type": "VMware",
        "discovered_interpreter_python": "/usr/bin/python3",
        "gather_subset": [
            "all"
        ],
        "group_names": [
            "group_k8sworker"
        ],
        "groups": {
            "all": [
                "master1",
                "worker1",
                "worker2"
            ],
            "group_k8smaster": [
                "master1"
            ],
            "group_k8sworker": [
                "worker1",
                "worker2"
            ],
            "ungrouped": []
        },
        "inventory_dir": "/home/anton/ansible/envs",
        "inventory_file": "/home/anton/ansible/envs/hosts",
        "inventory_hostname": "worker2",
        "inventory_hostname_short": "worker2",
        "module_setup": true,
        "omit": "__omit_place_holder__917f37851344af9ed531286e04e71de90ca3b0d2",
        "playbook_dir": "/home/anton/ansible"
    }
}
2023-11-19 19:23:03,808 p=34550 u=anton n=ansible | TASK [basic_linux_system : include_tasks] ******************************************************************************************************************************
2023-11-19 19:23:03,877 p=34550 u=anton n=ansible | included: /home/anton/ansible/roles/basic_linux_system/tasks/utils.yaml for master1, worker1, worker2
2023-11-19 19:23:03,885 p=34550 u=anton n=ansible | TASK [basic_linux_system : network utils are installed] ****************************************************************************************************************
2023-11-19 19:23:06,041 p=34550 u=anton n=ansible | ok: [worker1] => (item=inetutils-traceroute) => {"ansible_loop_var": "item", "cache_update_time": 1700410686, "cache_updated": false, "changed": false, "item": "inetutils-traceroute"}
